,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
134,2021-08-22 09:52:26,-133.0947545136047,-967.9100547560627,765.3393929603576,-133.87576916065808,-132.25185233630265,0.0,0.0,0.0,0.0,0.0,0.0,-133.0947545136047
135,2021-08-22 10:52:26,-139.81699046618436,-988.9016723568094,711.9094863940843,-140.6451219096979,-138.92717319191487,0.0,0.0,0.0,0.0,0.0,0.0,-139.81699046618436
136,2021-08-22 11:52:26,-146.5392264187639,-935.8994940344378,711.7602853252303,-147.41565214846355,-145.600669612649,0.0,0.0,0.0,0.0,0.0,0.0,-146.5392264187639
137,2021-08-22 12:52:26,-153.26146237134364,-978.5658499624061,724.2538087134185,-154.18396940436142,-152.28206674130206,0.0,0.0,0.0,0.0,0.0,0.0,-153.26146237134364
138,2021-08-22 13:52:26,-159.98369832392328,-960.5131189436206,781.9785271098439,-160.9502763894608,-158.97303696416378,0.0,0.0,0.0,0.0,0.0,0.0,-159.98369832392328
139,2021-08-22 14:52:26,-166.70593427650292,-1079.774380803602,646.8461024015455,-167.71691963626742,-165.64975911890824,0.0,0.0,0.0,0.0,0.0,0.0,-166.70593427650292
140,2021-08-22 15:52:26,-173.42817022908247,-1032.873916548386,737.3899286653068,-174.4843708626129,-172.3410685751784,0.0,0.0,0.0,0.0,0.0,0.0,-173.42817022908247
141,2021-08-22 16:52:26,-180.1504061816621,-1057.683851941583,645.274524338344,-181.26694623296925,-179.03208669658807,0.0,0.0,0.0,0.0,0.0,0.0,-180.1504061816621
142,2021-08-22 17:52:26,-186.87264213424186,-1111.8323743660976,622.588381177658,-188.0333745255532,-185.72219356483652,0.0,0.0,0.0,0.0,0.0,0.0,-186.87264213424186
143,2021-08-22 18:52:26,-193.59487808682138,-1091.3149403136665,643.6503172860002,-194.78099731282236,-192.39373228990738,0.0,0.0,0.0,0.0,0.0,0.0,-193.59487808682138
144,2021-08-22 19:52:26,-200.31711403940102,-1049.125189654942,648.5662675601352,-201.538294529218,-199.05621400168644,0.0,0.0,0.0,0.0,0.0,0.0,-200.31711403940102
145,2021-08-22 20:52:26,-207.03934999198069,-1036.6604234123374,610.3930852759552,-208.30606383039043,-205.7300820682014,0.0,0.0,0.0,0.0,0.0,0.0,-207.03934999198069
146,2021-08-22 21:52:26,-213.76158594456032,-1079.7290058161925,675.9729261211542,-215.06003980373342,-212.40763375311883,0.0,0.0,0.0,0.0,0.0,0.0,-213.76158594456032
147,2021-08-22 22:52:26,-220.48382189713996,-1026.446512455439,594.9512352075415,-221.81767573524843,-219.0900618164862,0.0,0.0,0.0,0.0,0.0,0.0,-220.48382189713996
148,2021-08-22 23:52:26,-227.2060578497196,-1103.0325899050902,647.1048795196749,-228.59907536663337,-225.78060820087984,0.0,0.0,0.0,0.0,0.0,0.0,-227.2060578497196
149,2021-08-23 00:52:26,-233.92829380229924,-1072.981971330739,649.5383629301609,-235.3763048023651,-232.47514514654256,0.0,0.0,0.0,0.0,0.0,0.0,-233.92829380229924
150,2021-08-23 01:52:26,-240.65052975487887,-1066.7660401349501,681.8298223050675,-242.14710876912136,-239.14131820407204,0.0,0.0,0.0,0.0,0.0,0.0,-240.65052975487887
